File Name,Author,Institution,Company
Kaveri Seed June 2015 concall.pdf,[],Others,"['CDR' 'Company' 'FY15' 'FY16' 'IMD' 'Kaveri' 'Seeds' 'ATM' 'BG2RRF'
 'Company' 'EBITDA' 'MP' 'MRP' 'PAT' 'Cash' 'MRPs' 'PCS' 'MRP' 'MRPs'
 'Monsanto' 'Pujara' 'Telangana' 'Company' 'Monsanto' 'Pujara' 'Gosar'
 'Gosar' 'MRPs' 'Maharashtra' 'Telangana' 'AP' 'ATM' 'HSBC' 'MRPs'
 'Monsanto' 'Akella' 'IIFL' 'MRP' 'Rs' 'ATM' 'Karnataka' 'Maharashtra' 'Rs'
 'Telangana' 'AP' 'Chhattisgarh' 'Company' 'Monsanto' 'Telan' 'Telangana'
 'Dheeresh' 'Maharashtra' 'Monsanto' 'Balvinder' 'Maharashtra' 'Monsanto'
 'Nagpur' 'Rahuri' 'Rs' 'Company' 'Maharashtra' 'Monsanto' 'Telangana'
 'Adilabad' 'Karimnagar' 'Walia' 'MRP' 'Walia' 'ICICI' 'Prateek' 'MRP'
 'Poddar' 'Rs' 'EBITDA' 'Gada' 'Religare' 'Rs' 'Baid' 'Company' 'Baid'
 'Company' 'Maharashtra' 'Monsanto' 'Supreme' 'AP' 'Baid' 'Company'
 'Monsanto' 'Rs' 'Telangana' 'AP' 'Andhra' 'Baid' 'Company' 'ESCROW' 'High'
 'Monsanto' 'Baid' 'HDP' 'Kanuru' 'MNC' 'Prashant' 'Enam' 'MRP' 'MRPs'
 'Monsanto' 'RR' 'Maharashtra' 'RR' 'Rs' 'Company' 'Gupta' 'Maharashtra'
 'Rs' 'MRP' 'Monsanto' 'Company' 'Dharmendra' 'Grover' 'Gupta'
 'Maharashtra' 'Monsanto' 'Motilal' 'SBI' 'Axis' 'Kuntal' 'Monsanto' 'Rs'
 'Telangana' 'BT' 'MRP' 'MRPs' 'Maharashtra' 'Monsanto' 'Shah' 'ATM' 'Shah']"
JM Financial - Indo Count Industries Ltd.%20-%20Strong%20Quarter%20And%20Year.pdf,['Ashutosh Somani' 'Nitin Agarwala'],JM Financial Institutional Securities Limited Strong,"['BSE' 'BUY' 'Company' 'Disclaimers' 'EBITDA' 'EC' 'FY16' 'FactSet' 'Home'
 'Important' 'JM' 'JMFR' 'PAT' 'Reu' 'Rs1' 'Rs3bn' 'YoY'
 'JM Financial Institutional Securities Limited' 'Company' 'Count'
 'Domestic' 'EPS' 'Effluent' 'FY16' 'FY18E' 'JM' 'PAT' 'Rs250mn' 'Rs50cr'
 'Rs55cr' 'JM Financial Institutional Securities Limited' 'Count' 'JM'
 'JM Financial Institutional Securities Limited' 'Count' 'Date' 'BSE Ltd'
 'JM Financial Institutional Securities Limited'
 'JM Financial Institutional Securities Private Limited'
 'Metropolitan Stock Exchange India Ltd'
 'National Stock Exchange India Ltd' 'BSE' 'Compliance' 'Corporate' 'Count'
 'Financial' 'INZ010012532' 'INZ230012536' 'INZ260012539' 'JM' 'MSEI'
 'Merchant' 'Metropolitan' 'Mumbai' 'NS' 'NSE' 'National' 'Private'
 'Research' 'SEBI' 'Securities' 'U65192MH1995PLC092522'
 'JM Financial Institutional Securities Limited'
 'JM Financial Singapore Pte Ltd' 'Count' 'Exchange' 'FINRA' 'Financial'
 'JM' 'United']"
20161010_EID-Parry-(India)-Limited_79_CompanyUpdate.pdf,File not opened!,File not opened!,File not opened!
make my trip a.pdf,['Chhaochharia Analyst' 'Kumar Analyst' 'Xu Analyst'],UBS Securities India,"['UBS Securities India Private Ltd' 'ANALYST' 'CERTIFICATION' 'DCF'
 'DISCLOSURES' 'EBIT' 'EBITDA' 'Equity' 'FY15' 'FY17E' 'FY19E' 'FY20'
 'FY21' 'MMY' 'MMYT' 'Makemytrip' 'NM' 'ORD' 'OTA' 'OTAs' 'PhoCusWright'
 'UBS' 'US' 'WACC' 'COMPANY' 'Chhaochharia' 'DCF' 'EBITDA' 'EVIDENCE'
 'FY15' 'FY19E' 'FY20' 'FY21' 'HHP' 'MMYT' 'Naspers' 'OTA' 'OUR' 'PIVOTAL'
 'PRICED' 'UBS' 'UPSIDE' 'US' 'YoY' 'cUS' 'Dec' 'FY12' 'Makemytrip' 'OTAs'
 'PhoCusWright' 'Suppliers' 'FY12' 'FY16' 'HHP' 'MMYT' 'PhoCusWright' 'RHS'
 'SimilarWeb' 'UBS' 'US' 'EVIDENCE' 'FY20' 'MMYT' 'Naspers' 'OTA' 'OTAs'
 'PIVOTAL' 'UBS' 'US' 'VIEW' 'YoY' 'cUS' 'eLong' 'MMYT' 'OTA' 'OTAs' 'UBS'
 'eLong' 'AirHotel' 'Comparable' 'Goibibo' 'MMYT' 'PhoCusWright'
 'Priceline' 'RHS' 'US' 'eLong' 'Corporate' 'FY14' 'FY15' 'FY16' 'Group'
 'MCA' 'MMYT' 'Ministry' 'Naspers' 'OTA' 'OTAs' 'Red' 'UBS' 'US' 'cUS'
 'Cleartrip' 'Corporate' 'FY14' 'FY15' 'HHP' 'MMYT' 'Ministry' 'OTA' 'OTAs'
 'OYO' 'SoftBank' 'US' 'cUS' 'EBITDA' 'FY15' 'FY19' 'FY19E' 'MMYT' 'OTAs'
 'PIVOTAL' 'PhoCusWright' 'UBS' 'VIEW' 'YoY' 'FY12' 'FY15' 'FY16' 'FY20E'
 'HHP' 'MMYT' 'RHS' 'UBS' 'US' 'DCF' 'EBITDA' 'FY21' 'HHP' 'MMYT' 'OTAs'
 'PRICED' 'UBS' 'US' 'DCF' 'FY20' 'HHP' 'MMYT' 'Makemytrip' 'OTA' 'UBS'
 'US' 'COM' 'COMPANY' 'FY12' 'FY15' 'HHPOthers' 'MMYT' 'PhoCusWright' 'UBS'
 'US' 'eCommerce' 'DPS' 'EBIT' 'GAAP' 'Intangible' 'UBS' 'US' 'EBIT'
 'EBITDA' 'EPS' 'Equity' 'GAAP' 'NM' 'ROIC' 'UBS' 'US' 'DCF'
 'UBS Securities Co Limited' 'UBS Securities India Private Ltd' 'Buy' 'CBE'
 'Certification' 'Company' 'DEFINITIONS' 'EXCEPTIONS' 'European' 'FINRA'
 'FSR' 'IB' 'IRC' 'Investment' 'KEY' 'LLC' 'MRA' 'SPECIAL' 'Securities'
 'Sell' 'Short' 'UBS' 'UBS Securities India Private Ltd' 'ADRs' 'BTG'
 'BuyNeutral' 'BuyNo' 'Buyer' 'Disclosures' 'LLC' 'Risk' 'UBS' 'US' 'USA'
 'Valuation' 'Limited UBS Limited' 'UBS Limited'
 'UBS Securities India Private Ltd' 'ACPR' 'AMF' 'Autorité' 'BaFin'
 'Bundesanstalt' 'CNMV' 'Capital' 'Client' 'Comisión' 'Contrôle'
 'Disclaimer' 'Financial' 'Information' 'Kingdom' 'Law' 'Mercado'
 'Prudential' 'Republic' 'SA' 'UB' 'UBS' 'US'
 'Clients UBS Securities Australia Ltd' 'Distributed UBS New Zealand Ltd'
 'Distributed UBS Securities Asia Limited'
 'Distributed UBS Securities Australia Ltd'
 'Distributed UBS Securities Pte Ltd' 'Israeli Advisory Law UBS Limited'
 'Korea UBS Securities Pte Ltd' 'Limited UBS Limited'
 'Please UBS Securities Pte Ltd'
 'Regulation Authority UBS Securities Israel Ltd'
 'The UBS Securities Austral Limited' 'UBS Limited'
 'UBS Securities India Private Ltd' 'UBS Securities Pte Ltd'
 'UBS Wealth Management Australia Ltd' 'Where UBS Limited'
 'Aeschenvorstadt' 'Annual' 'BSE' 'Bank' 'CH' 'CONSOB' 'CVM' 'Capital'
 'Comissão' 'Commissione' 'Corporate' 'Corporations' 'Eligible' 'FINMA'
 'FSP' 'Federal' 'Financial' 'Futures' 'Holder' 'INB010951437'
 'INE230951431' 'INF230951431' 'ISA' 'JSE' 'Kingdom' 'MCI' 'Monetary'
 'Municipal' 'NSE' 'OOO' 'Polish' 'Product' 'Prudential' 'SEBI'
 'Securities' 'Singapore' 'UB' 'UBS' 'US' 'United']"
"BP Equities- Housing Finance Industry_3rd May, 2013.pdf",[],Others,"['Institutional Research BP Equities Pvt Limited' 'LIC Housing Finance Ltd'
 'Content' 'GIC' 'LIC' 'Institutional Research BP Equities Pvt Limited'
 'Price Upside Potential Rating HDFC Ltd' 'BP' 'BUY' 'CY11' 'EW' 'GDP'
 'HFCs' 'HOLD' 'LIC' 'LIG' 'NBFCs' 'NHB' 'NPA' 'National'
 'Institutional Research BP Equities Pvt Limited' 'BP' 'Company' 'HFCs'
 'NHB' 'National' 'Institutional Research BP Equities Pvt Limited' 'BP'
 'HFCs' 'NHB' 'NPAs' 'Performing' 'RBI' 'US' 'mnTotal'
 'Institutional Research BP Equities Pvt Limited' 'ALM' 'EWS' 'HFCs'
 'HUDCO' 'LIG' 'LTV' 'NBFCs' 'NHB' 'NPAs' 'RBI' 'ROAs'
 'Institutional Research BP Equities Pvt Limited' 'ALM' 'BUY' 'FCCBs'
 'FIIDII' 'HDFC' 'HOLD' 'NPAs' 'NRI' 'NSE'
 'Institutional Research BP Equities Pvt Limited' 'Assets' 'Associate' 'BP'
 'Capital' 'Current' 'FY09' 'Fixed' 'HDFC' 'Liabities' 'Minority' 'PAT'
 'PBT' 'Total' 'WIP' 'YoY' 'Institutional Research BP Equities Pvt Limited'
 'Price Chart LIC Housing Finance Ltd' 'BUY' 'HOLD' 'LHF' 'LIC' 'NCD' 'NSE'
 'Capital LIC Housing Finance Ltd'
 'Institutional Research BP Equities Pvt Limited' 'Assets' 'BP' 'Capital'
 'Current' 'FY09' 'Fixed' 'LIC' 'Minority' 'PAT' 'PBT' 'Tax' 'Total' 'YoY'
 'Institutional Research BP Equities Pvt Limited'
 'Price Chart GIC Housing Finance Ltd' 'ALM' 'BUY' 'FY14E' 'GDP' 'GIC'
 'General' 'HOLD' 'NPA' 'NSE' 'Capital GIC Housing Finance Ltd'
 'Institutional Research BP Equities Pvt Limited' 'Assets' 'BP' 'Capital'
 'Current' 'Debtors' 'FY09' 'Fixed' 'GIC' 'Liabities' 'PAT' 'PBT' 'Total'
 'WIP' 'YoY' 'Background Dewan Housing Finance Corporation Ltd'
 'Institutional Research BP Equities Pvt Limited' 'ALM' 'BUY' 'Capital'
 'DHFL' 'FY14E' 'First' 'HOLD' 'III' 'NIM' 'NIMs' 'NSE'
 'Institutional Research BP Equities Pvt Limited' 'Assets' 'Associate' 'BP'
 'Capital' 'Current' 'FY09' 'Fixed' 'Liabities' 'Minority' 'PAT' 'PBT'
 'Total' 'YoY' 'BP EQUI TIES Pvt Ltd' 'BP EQUITIES Pvt Ltd'
 'BP Equities Pvt Ltd' 'BP WE ALTH MANAGEMENT Pvt Ltd'
 'BP WEALTH MANAGEMENT Pvt Ltd' 'BP Wealth MANAGEMENT Pvt Ltd' 'BP'
 'Disclaimer' 'FINRA' 'Fort' 'Institutional']"
Weekend Read - 180101.pdf,[],Others,"['SPARK' 'FY18' 'Apr' 'Corporate' 'FY10' 'FY18BE' 'GDP' 'GST' 'Additional'
 'Assumptions' 'FRBM' 'FY18' 'FY18BE' 'FY19' 'FY19E' 'GDP' 'GST' 'III'
 'OMCs' 'PSU' 'PSUs' 'RBI' 'Telecom'
 'TV Vs Zee Entertainment Enterprise Limited' 'CAGR' 'CFO' 'Company' 'EBIT'
 'EPS' 'FY17' 'FY19' 'Metric' 'Sun' 'ZEEL'
 'TV Vs Zee Entertainment Enterprise Limited' 'BARC' 'DD10' 'DD7' 'Q3FY16'
 'TV Vs Zee Entertainment Enterprise Limited' 'ARPU' 'CAGR' 'DTH' 'FY06'
 'ZEEL' 'TV Vs Zee Entertainment Enterprise Limited'
 'TV Vs Zee Entertainment Enterprise Limited' 'FY20' 'Sun' 'ZEEL' 'Update'
 'AUTO' 'BSE' 'Compact' 'Eeco' 'Ford' 'HMCL' 'Industry' 'Jan' 'Jul' 'LCV'
 'MHCVs' 'MONTHLY' 'MSIL' 'MUKESH' 'MotoCorp' 'Nov' 'Oct' 'PVs'
 'RAMAKRISHNAN' 'SPAK' 'SPARK' 'TTMT' 'TVS' 'Tillers' 'Total' 'UPDATE' 'UV'
 'VECV' 'VOLUME' 'VST' 'YTD18' 'YoY' 'Domestic' 'Nov' 'OEMs' 'Oct' 'TVS'
 'Update' 'VECV' 'VST' 'YTD18' 'Macro' 'Base' 'Container' 'Macro' 'Volume'
 'FY05' 'MSP' 'Macro' 'Real' 'TN' 'YoY' 'CPI' 'Economic' 'GoI' 'Jan' 'Jul'
 'Macro' 'Mar' 'Nov' 'Oct' 'WPI' 'Allied' 'Commercial' 'Computer' 'Credit'
 'Medium' 'Micro' 'MoM' 'NBFCs' 'Non' 'Nov' 'Oct' 'Personal' 'Priority'
 'Vehicle' 'FY07' 'FY2017' 'FY07' 'FY17' 'FY2016' 'ITeS' 'LHS' 'EBITDA'
 'FY15' 'CUSTOMERS' 'Gold' 'Lisbon' 'RESTAURANTS' 'Rs' 'Zomato' 'ADD' 'BUY'
 'Capital' 'Category' 'Interpretation' 'Investment' 'Merchant' 'Private'
 'REDUCE' 'SEBI' 'SELL' 'BHEL' 'BPCL' 'CAPITAL' 'CIFC' 'Capital' 'DITV'
 'Exchange' 'FINRA' 'Financial' 'HDFC' 'HPCL' 'ICEM' 'IGM' 'INFO' 'ITC'
 'No' 'OPI' 'PLNG' 'Private' 'Regulation' 'Research' 'SEBI' 'SEC' 'SII'
 'SPARK' 'SUF' 'SUNP' 'Securities' 'Subject' 'Suite' 'TCS' 'TPW' 'US'
 'WPRO' 'YES']"
ENGG-20180602-MOSL-SU-PG004.pdf,[],Others,"['Boeing' 'FY05' 'GST' 'INR' 'INR11' 'INR182b' 'INR27b' 'INR736b' 'INR89b'
 'YoY' 'Capital' 'Company' 'FY02' 'FY03' 'FY06' 'FY18' 'INR' 'YoY'
 'Capital' 'Company' 'FY09' 'INRb' 'Central Depository Services Limited'
 'Estate Investment Advisors II Pvt Ltd'
 'For Motilal Oswal Securities Limited'
 'Metropolitan Stock Exchange Of India Ltd'
 'Motilal Oswal Asset Management Company Ltd'
 'Motilal Oswal Commodities Broker Pvt Ltd'
 'Motilal Oswal Financial Service Ltd'
 'Motilal Oswal Securities International Private Limited'
 'Motilal Oswal Securities Limited' 'Motilal Oswal Wealth Management Ltd'
 'National Stock Exchange India Ltd'
 'Oswal Capital Markets Singapore Pte Ltd'
 'Private Equity Investment Advisors Pvt Ltd' 'AMFI' 'Acts' 'Association'
 'BSE' 'BUY' 'CAP' 'CDSL' 'CE' 'Capital' 'Central' 'Commodities' 'Company'
 'Disclosures' 'Exchange' 'FINRA' 'Financial' 'Firm' 'First' 'Fundamental'
 'Futures' 'IPO' 'Institutional' 'Interest' 'International' 'Investment'
 'Laws' 'MOAMC' 'MOCMSPL' 'MOFSL' 'MOSIPL' 'MOSL' 'MOWML' 'MSE'
 'Metropolitan' 'Motilal' 'NASD' 'NCDs' 'NEUTRAL' 'NOT' 'NSDL' 'NSE' 'NYSE'
 'National' 'Oswal' 'PMS' 'Paragraph' 'Private' 'Real' 'Research' 'SEBI'
 'SEC' 'SELL' 'SFC' 'SFO' 'Securities' 'Singapore' 'Subject' 'Technical'
 'Tel' 'UNDER' 'ﬁInstitutional' 'ﬁMOCMSPLﬂ' 'ﬁProfessional']"
Havells+India-2QFY14+Result+Update-31+October2013.pdf,['Saiprasad Prabhu'],Bang Institutional Equities Research,"['CFA' 'EBTIDA' 'EPS' 'FY14' 'FY15' 'HIL' 'HVEL' 'Interest' 'NSE' 'PAT'
 'QoQ' 'Rs150mn' 'Rsmn' 'SELL' 'SOTP' 'Vol' 'YoY' 'EBITDA' 'EPS'
 'Electrical' 'FY11' 'Interest' 'PAT' 'PBT' 'QoQ' 'Rsmn' 'Segment' 'BBE'
 'EBITDA' 'FY13' 'HIL' 'PAT' 'QoQ' 'Rsmn' 'Date' 'Rsmn'
 'Nirmal Bang Equities Pvt Ltd' 'Address' 'Bang' 'No' 'SELL']"
Crompton Greaves - Q3 FY11 - SK - 31.01.11.pdf,[],Others,"['The Crompton Greaves Ltd' 'BSE' 'CGL' 'GreenStock' 'OPM' 'Q3FY10Q3FY11'
 'Q3FY2011' 'Sensex' 'Total' 'YoY' 'YoYQ3FY10Q3FY11' 'patternPrice'
 'Power Grid Corporation India Ltd' 'CAGR' 'CGL' 'FY2011' 'FY2012'
 'FY2012E' 'FY2013' 'M9FY2011' 'PBIT' 'PGCIL' 'Q1FY09' 'Q1FY09Q2FY09Q3FY09'
 'R' 'Rs15' 'Rs297' 'SOTP' 'fromRs600' 'CGL' 'EPS' 'FY2012E' 'PGCIL'
 'ParticularsFY09FY10FY11EFY12EFY13E' 'ParticularsQ3FY11Q3FY10' 'Q3FY09'
 'Rs15' 'Rs297' 'SOTP' 'Total' 'YoY' 'performanceRs']"
Bharti_1QFY18_Review.pdf,['Chawla' 'Shilpa Pattnaik'],JM Financial Institutional Securities Limited JM,"['ARPU' 'ARPUs' 'Africa' 'BSE' 'Disclaimers' 'EBITDA' 'FY18' 'Important'
 'Interest' 'JM' 'JMFR' 'JioPhone' 'QoQ' 'Reuters' 'Rs220bn' 'Rs37bn'
 'Rs38bn' 'Rs66bn' 'Rs934bn' 'TRAI' 'Telecom' 'ULV' 'USD' 'VRPM'
 'Airtel JM Financial Institutional Securities Limited' 'EBITDA' 'JM' 'QoQ'
 'YoY' 'Airtel JM Financial Institutional Securities Limited' 'CCY'
 'EBITDA' 'JM' 'USD' 'Airtel JM Financial Institutional Securities Limited'
 'JM' 'RPM' 'YoY' 'Airtel JM Financial Institutional Securities Limited'
 'ARPU' 'FY18' 'JM' 'Airtel JM Financial Institutional Securities Limited'
 'Derivatives' 'EBITDA' 'IND' 'Interconnection' 'JM' 'MI' 'QoQ' 'Total'
 'US' 'YoY' 'Airtel JM Financial Institutional Securities Limited' 'Africa'
 'BIL' 'Corporate' 'EBITDA' 'FL' 'JM' 'QoQ' 'Segment' 'US' 'YoY'
 'Airtel JM Financial Institutional Securities Limited' 'AMDU' 'ARMB'
 'ARPU' 'EBIT' 'EBITDA' 'EOP' 'ICR' 'JM' 'MBB' 'NLD' 'NVR' 'Non' 'QoQ'
 'Total' 'VAS' 'YoY' 'Airtel JM Financial Institutional Securities Limited'
 'ARMB' 'ARPM' 'BTS' 'CCY' 'EBIT' 'EBITDA' 'EOP' 'JM' 'Net' 'QoQ' 'US'
 'YoY' 'Airtel JM Financial Institutional Securities Limited' 'Earnings'
 'Airtel JM Financial Institutional Securities Limited' 'BSE Ltd'
 'JM Financial Institutional Securit Limited'
 'JM Financial Institutional Securities Limited'
 'Metropolitan Stock Exchange India Ltd'
 'National Stock Exchange India Ltd' 'BSE' 'Compliance' 'Financial'
 'INZ010012532' 'INZ230012536' 'INZ260012539' 'JM' 'MSEI' 'Merchant'
 'Metropolitan' 'Mumbai' 'NSE' 'National' 'Research' 'SEBI' 'Securities'
 'U65192MH1995PLC092522'
 'Airtel JM Financial Institutional Securities Limited'
 'JM Financial Singapore Pte Ltd' 'Exchange' 'Exemptions' 'FINRA'
 'Financial' 'JM' 'United']"
Everonn - 2011-02-08 - IDFC.pdf,[],IDFC Securities Ltd Naman,"['Aggregate' 'BSE' 'CAT' 'EBITDA' 'EEDU' 'EPS' 'ICT' 'IDFC' 'IIMs' 'INB01'
 'INF01' 'INF23' 'Mumbai' 'OUTPERFORMERMkt' 'PAT' 'PBT' 'Q1FY11' 'Q3FY11'
 'Resource' 'Rs13m' 'Rs142m' 'Rs15m' 'Rs17m' 'Rs185m' 'Rs190m' 'Rs200m'
 'Rs220m' 'Rs236m' 'Rs285m' 'Rs363m' 'Rs40m' 'Rs418m' 'Rs41m' 'Rs439m'
 'Rs636m' 'Rs73m' 'Rs75m' 'Rs97m' 'SEBI' 'Technology' 'VITELS' 'VSAT'
 'Virtual' 'ﬁFor' 'Board' 'CAGR' 'CBSE' 'EBITDA' 'EED' 'EEDU' 'ESIL' 'IB'
 'ICT' 'IDFC' 'Interest' 'JJ' 'KenBridge' 'MFs' 'Massachusetts' 'OCDs'
 'Q2FY11' 'QoQ' 'Rs140m' 'Rs40m' 'Rs46m' 'Rs520' 'Rs57m' 'Rs587' 'SKIL'
 'Technology' 'VITELS' 'Virtual' 'Winfinity' 'EOP' 'IDFC' 'Q1FY10' 'Q3FY11'
 'VITELS' 'IDFC Securities Ltd' 'CEO' 'CFA' 'CMT' 'Chinmaya' 'Equity'
 'IDFC' 'Metals' 'Paresh' 'Rane' 'Real' 'SEC' 'Suniil' 'Telecom' 'ﬁID']"
"CS-+United+Spirits+Ltd.+eRr+Group-+2Q+FY14-+Working+capital+increased,+margins+disappointed.pdf",[],Others,"['Enrica Private Limited' 'United Spirits Ltd' 'Antiquity' 'Balaji'
 'CONTAINS' 'Consensus' 'Credit' 'DISCLOSURE' 'Depreciation' 'Disclosure'
 'EBITDA' 'EPS' 'FY14' 'GBP320' 'INR' 'Interest' 'NON' 'OUTPERFORM' 'PAT'
 'PBT' 'Poonamallee' 'QoQ' 'Rs' 'Rs560' 'Rs8' 'STATUS' 'Total' 'UB' 'US'
 'USL' 'YoY' 'suisse.com' 'Rating History United Spirits Ltd' 'Companies'
 'Credit' 'Disclosure' 'Neutral' 'OUTPERFORM' 'Outperform' 'TP'
 'Underperform' 'United' 'CSSU' 'Companies' 'Credit' 'DCF' 'FINRA'
 'Interest' 'Investment' 'NASD' 'NYSE' 'Private' 'RVS' 'Regional' 'SVS'
 'Sell' 'Subordinate' 'Suisse' 'United' 'WACC' 'Credit' 'ADR' 'Aust'
 'Bangkok' 'Brasil' 'Bundesanstalt' 'CREDIT' 'CS' 'Consumer' 'Credit'
 'Disclaimers' 'Dodd' 'FCA' 'Financial' 'General' 'INB010' 'INB230970637'
 'INF230970637' 'Kanto' 'LLC' 'OF' 'PRA' 'PT' 'Philippines' 'Private'
 'Prudentia' 'Securities' 'Senior' 'UK' 'UNITED' 'USA' 'Unit']"
Chola Research- Berger Paints(BRGR IN) errclub-Strong volume growth coupled with margin expansion.pdf,[''],Others,"['Berger' 'CMP' 'EBITDA' 'ETR' 'FY1' 'FY17' 'Housing' 'INR' 'Ind'
 'International' 'Jan' 'Jul' 'MARKET' 'Mar' 'Nov' 'Oct' 'PEG' 'QFY16' 'RHS'
 'Reuters' 'Sensex' 'Sep' 'Total' 'Volume' 'XFY18E' 'YoY'
 'Cholamandalam Securities Limited' 'Asset' 'Business' 'CHENNAI' 'CIN'
 'Chennai' 'Cholamandalam' 'Company' 'Corporate' 'DISCLAIMER' 'FII'
 'Financial' 'INSTITUTIONAL' 'MSE' 'NSE' 'RCCR' 'RETAIL' 'Securities'
 'SudiptaBhaumik']"
EDELFLASH_-_RETAIL_-_YUM!_BRANDS_Q3CY14_RESULT-8-OCT-14.pdf,[],Edelweiss Securities Limited Yum,"['Reuters Factset Edelweiss Securities Limited' 'Edelweiss' 'FY14' 'JFL'
 'Jubilant' 'KFC' 'Nielsen' 'Q2CY14' 'Q3CY14' 'QSRs' 'Reuters' 'SSG'
 'Securities' 'USD3' 'USD4' 'YoY' 'Edelweiss Securities Limited'
 'Securities Limited Retail Edelweiss Securities Limited' 'Certification'
 'DISCLAIMER' 'ESL' 'Edelweiss' 'Exchange' 'FINRA' 'FSMA' 'Financial'
 'Intellectual' 'Investment' 'LLC' 'Major' 'National' 'Ontario' 'SEC'
 'Securities' 'Suite' 'United' 'ﬁOrderﬂ']"
IT-20150324-MOSL-ES-PG006.pdf,[],March Technology Expert Speak,"['Automation' 'BPA' 'BPO' 'CEO' 'ISG' 'ISN' 'IT' 'Inflection' 'Invoice'
 'OCR' 'Oswal' 'RPA' 'Research' 'Service' 'USD500b' 'Automation' 'BPO'
 'Centre' 'HfS' 'ISG' 'RPA' 'Service' 'TECHK' 'ADM' 'Automation' 'BPO'
 'FTEs' 'FY09' 'FY15' 'IMS' 'MOSL' 'NASSCOM' 'RPA' 'USD' 'EPS' 'FY15'
 'FY15E' 'HCL' 'INR' 'KPIT' 'MOSL' 'NIIT' 'RoE' 'USD'
 'For Motilal Oswal Securities Limited' 'Motilal Oswal Secu Limited'
 'Motilal Oswal Securities International Private Limited'
 'Motilal Oswal Securities Limited'
 'Oswal Capital Markets Singapore Pte Limited'
 'Singapore Motilal Oswal Securities Ltd' 'Acts' 'Advisers' 'Company'
 'Disclosure' 'Exchange' 'FAA' 'FINRA' 'Financ' 'Financial' 'Futures'
 'Institutional' 'Interest' 'International' 'MOSIPL' 'MOSL' 'MOST' 'MOSt'
 'Motilal' 'Mumbai' 'NASD' 'NYSE' 'No' 'Research' 'SEBI' 'SEC' 'Securities'
 'Singapore' 'Suite' 'Unit']"
